"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MEX","AGRLANDAREA","TOT","THND_HA","A","2017",96946,
"MEX","AGRLANDAREA","TOT","THND_HA","A","2018",96516,
"MEX","AGRLANDAREA","TOT","THND_HA","A","2019",96106,
"MEX","AGRLANDAREA","TOT","THND_HA","A","2020",97138,
"MEX","AGRLANDAREA","CROPLAND","THND_HA","A","1985",20559,
"MEX","AGRLANDAREA","CROPLAND","THND_HA","A","1986",20465,
"MEX","AGRLANDAREA","CROPLAND","THND_HA","A","1987",21470,
"MEX","AGRLANDAREA","CROPLAND","THND_HA","A","1988",21876,
"MEX","AGRLANDAREA","CROPLAND","THND_HA","A","1989",22781,
"MEX","AGRLANDAREA","CROPLAND","THND_HA","A","1990",23787,
"MEX","AGRLANDAREA","CROPLAND","THND_HA","A","1991",24696,
"MEX","AGRLANDAREA","CROPLAND","THND_HA","A","1992",24757,
"MEX","AGRLANDAREA","CROPLAND","THND_HA","A","1993",24822,
"MEX","AGRLANDAREA","CROPLAND","THND_HA","A","1994",24887,
"MEX","AGRLANDAREA","CROPLAND","THND_HA","A","1995",24952,
"MEX","AGRLANDAREA","CROPLAND","THND_HA","A","1996",25117,
"MEX","AGRLANDAREA","CROPLAND","THND_HA","A","1997",25182,
"MEX","AGRLANDAREA","CROPLAND","THND_HA","A","1998",25247,
"MEX","AGRLANDAREA","CROPLAND","THND_HA","A","1999",25313,
"MEX","AGRLANDAREA","CROPLAND","THND_HA","A","2000",25378,
"MEX","AGRLANDAREA","CROPLAND","THND_HA","A","2001",25643,
"MEX","AGRLANDAREA","CROPLAND","THND_HA","A","2002",25708,
"MEX","AGRLANDAREA","CROPLAND","THND_HA","A","2003",25773,
"MEX","AGRLANDAREA","CROPLAND","THND_HA","A","2004",25838,
"MEX","AGRLANDAREA","CROPLAND","THND_HA","A","2005",25903,
"MEX","AGRLANDAREA","CROPLAND","THND_HA","A","2006",25968,
"MEX","AGRLANDAREA","CROPLAND","THND_HA","A","2007",26145,
"MEX","AGRLANDAREA","CROPLAND","THND_HA","A","2008",25958,
"MEX","AGRLANDAREA","CROPLAND","THND_HA","A","2009",25771,
"MEX","AGRLANDAREA","CROPLAND","THND_HA","A","2010",25584,
"MEX","AGRLANDAREA","CROPLAND","THND_HA","A","2011",25397,
"MEX","AGRLANDAREA","CROPLAND","THND_HA","A","2012",25210,
"MEX","AGRLANDAREA","CROPLAND","THND_HA","A","2013",25023,
"MEX","AGRLANDAREA","CROPLAND","THND_HA","A","2014",24838,
"MEX","AGRLANDAREA","CROPLAND","THND_HA","A","2015",24743,
"MEX","AGRLANDAREA","CROPLAND","THND_HA","A","2016",24374,
"MEX","AGRLANDAREA","CROPLAND","THND_HA","A","2017",22926,
"MEX","AGRLANDAREA","CROPLAND","THND_HA","A","2018",22607,
"MEX","AGRLANDAREA","CROPLAND","THND_HA","A","2019",22129,
"MEX","AGRLANDAREA","CROPLAND","THND_HA","A","2020",22869,
"MEX","AGRLANDAREA","PASTURE","THND_HA","A","1985",80876,
"MEX","AGRLANDAREA","PASTURE","THND_HA","A","1986",80976,
"MEX","AGRLANDAREA","PASTURE","THND_HA","A","1987",81080,
"MEX","AGRLANDAREA","PASTURE","THND_HA","A","1988",81175,
"MEX","AGRLANDAREA","PASTURE","THND_HA","A","1989",81269,
"MEX","AGRLANDAREA","PASTURE","THND_HA","A","1990",81364,
"MEX","AGRLANDAREA","PASTURE","THND_HA","A","1991",81458,
"MEX","AGRLANDAREA","PASTURE","THND_HA","A","1992",81420,
"MEX","AGRLANDAREA","PASTURE","THND_HA","A","1993",81358,
"MEX","AGRLANDAREA","PASTURE","THND_HA","A","1994",81303,
"MEX","AGRLANDAREA","PASTURE","THND_HA","A","1995",81243,
"MEX","AGRLANDAREA","PASTURE","THND_HA","A","1996",81193,
"MEX","AGRLANDAREA","PASTURE","THND_HA","A","1997",81128,
"MEX","AGRLANDAREA","PASTURE","THND_HA","A","1998",81078,
"MEX","AGRLANDAREA","PASTURE","THND_HA","A","1999",81013,
"MEX","AGRLANDAREA","PASTURE","THND_HA","A","2000",80952,
"MEX","AGRLANDAREA","PASTURE","THND_HA","A","2001",80907,
"MEX","AGRLANDAREA","PASTURE","THND_HA","A","2002",80842,
"MEX","AGRLANDAREA","PASTURE","THND_HA","A","2003",80777,
"MEX","AGRLANDAREA","PASTURE","THND_HA","A","2004",80732,
"MEX","AGRLANDAREA","PASTURE","THND_HA","A","2005",80667,
"MEX","AGRLANDAREA","PASTURE","THND_HA","A","2006",80602,
"MEX","AGRLANDAREA","PASTURE","THND_HA","A","2007",80555,
"MEX","AGRLANDAREA","PASTURE","THND_HA","A","2008",77397,
"MEX","AGRLANDAREA","PASTURE","THND_HA","A","2009",76911,
"MEX","AGRLANDAREA","PASTURE","THND_HA","A","2010",76223,
"MEX","AGRLANDAREA","PASTURE","THND_HA","A","2011",75925,
"MEX","AGRLANDAREA","PASTURE","THND_HA","A","2012",75302,
"MEX","AGRLANDAREA","PASTURE","THND_HA","A","2013",74463,
"MEX","AGRLANDAREA","PASTURE","THND_HA","A","2014",73910,
"MEX","AGRLANDAREA","PASTURE","THND_HA","A","2015",73937,
"MEX","AGRLANDAREA","PASTURE","THND_HA","A","2016",73964,
"MEX","AGRLANDAREA","PASTURE","THND_HA","A","2017",74020,
"MEX","AGRLANDAREA","PASTURE","THND_HA","A","2018",73909,
"MEX","AGRLANDAREA","PASTURE","THND_HA","A","2019",73977,
"MEX","AGRLANDAREA","PASTURE","THND_HA","A","2020",74269,
"MEX","AGRLANDAREA","ORGANIC","THND_HA","A","2000",102802,
"MEX","AGRLANDAREA","ORGANIC","THND_HA","A","2001",143154,
"MEX","AGRLANDAREA","ORGANIC","THND_HA","A","2002",215843,
"MEX","AGRLANDAREA","ORGANIC","THND_HA","A","2003",400000,
"MEX","AGRLANDAREA","ORGANIC","THND_HA","A","2004",400000,
"MEX","AGRLANDAREA","ORGANIC","THND_HA","A","2005",307691.88,
"MEX","AGRLANDAREA","ORGANIC","THND_HA","A","2006",307691.88,
"MEX","AGRLANDAREA","ORGANIC","THND_HA","A","2007",393461,
"MEX","AGRLANDAREA","ORGANIC","THND_HA","A","2008",332485,
"MEX","AGRLANDAREA","ORGANIC","THND_HA","A","2009",332485,
"MEX","AGRLANDAREA","ORGANIC","THND_HA","A","2010",332485,
"MEX","AGRLANDAREA","ORGANIC","THND_HA","A","2011",366904,
"MEX","AGRLANDAREA","ORGANIC","THND_HA","A","2012",487393.21,
"MEX","AGRLANDAREA","ORGANIC","THND_HA","A","2013",501363.64,
"MEX","AGRLANDAREA","ORGANIC","THND_HA","A","2014",501363.64,
"MEX","AGRLANDAREA","ORGANIC","THND_HA","A","2015",584093.11,
"MEX","AGRLANDAREA","ORGANIC","THND_HA","A","2016",673967.95,
"MEX","AGRLANDAREA","ORGANIC","THND_HA","A","2017",673967.95,
"MEX","AGRLANDAREA","ORGANIC","THND_HA","A","2018",183225,
"MEX","AGRLANDAREA","ORGANIC","THND_HA","A","2019",301891,
"MEX","AGRLANDAREA","ORGANIC","THND_HA","A","2020",219470.29,
"MEX","AGRLANDAREA","ORGANIC","THND_HA","A","2021",238483.35,
"MEX","AGRLANDAREA","ORGANIC","THND_HA","A","2022",258497.47,
"MEX","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2005",120173.43,
"MEX","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2006",140662.5,
"MEX","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2007",238228.54,
"MEX","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2008",205430.432,
"MEX","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2009",203297.127,
"MEX","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2010",410980.112,
"MEX","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2011",778216.843,
"MEX","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2012",920330.327,
"MEX","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2013",516261.749,
"MEX","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2014",580242.826,
"MEX","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2015",400000.472,
"MEX","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2016",244114.39,
"MEX","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2017",481347.27,
"MEX","AGRLANDAREA","TRANSG_CROPLAND","THND_HA","A","2018",430500.63,
"NLD","AGRLANDAREA","TOT","THND_HA","A","1990",2019.3,
"NLD","AGRLANDAREA","TOT","THND_HA","A","1991",1970.5,
"NLD","AGRLANDAREA","TOT","THND_HA","A","1992",1964.5,
"NLD","AGRLANDAREA","TOT","THND_HA","A","1993",1966.8,
"NLD","AGRLANDAREA","TOT","THND_HA","A","1994",1960.5,
"NLD","AGRLANDAREA","TOT","THND_HA","A","1995",1963.5,
"NLD","AGRLANDAREA","TOT","THND_HA","A","1996",1960.4,
"NLD","AGRLANDAREA","TOT","THND_HA","A","1997",1973.7,
"NLD","AGRLANDAREA","TOT","THND_HA","A","1998",1926.8,
"NLD","AGRLANDAREA","TOT","THND_HA","A","1999",1982.9,
"NLD","AGRLANDAREA","TOT","THND_HA","A","2000",1968.7,
"NLD","AGRLANDAREA","TOT","THND_HA","A","2001",1933,
"NLD","AGRLANDAREA","TOT","THND_HA","A","2002",1950.8,
"NLD","AGRLANDAREA","TOT","THND_HA","A","2003",1924.4,
"NLD","AGRLANDAREA","TOT","THND_HA","A","2004",1925.7,
"NLD","AGRLANDAREA","TOT","THND_HA","A","2005",1924,
"NLD","AGRLANDAREA","TOT","THND_HA","A","2006",1899.3,
"NLD","AGRLANDAREA","TOT","THND_HA","A","2007",1886.4,
"NLD","AGRLANDAREA","TOT","THND_HA","A","2008",1933.2,
"NLD","AGRLANDAREA","TOT","THND_HA","A","2009",1921.4,
"NLD","AGRLANDAREA","TOT","THND_HA","A","2010",1872.36,
"NLD","AGRLANDAREA","TOT","THND_HA","A","2011",1858.39,
"NLD","AGRLANDAREA","TOT","THND_HA","A","2012",1841.6,
"NLD","AGRLANDAREA","TOT","THND_HA","A","2013",1847.6,
"NLD","AGRLANDAREA","TOT","THND_HA","A","2014",1839,
"NLD","AGRLANDAREA","TOT","THND_HA","A","2015",1845.75,
"NLD","AGRLANDAREA","TOT","THND_HA","A","2016",1796.26,
"NLD","AGRLANDAREA","TOT","THND_HA","A","2017",1789.99,
"NLD","AGRLANDAREA","TOT","THND_HA","A","2018",1822.4,
"NLD","AGRLANDAREA","TOT","THND_HA","A","2019",1816.32,
"NLD","AGRLANDAREA","TOT","THND_HA","A","2020",1814.45,
"NLD","AGRLANDAREA","TOT","THND_HA","A","2021",1811.91,
"NLD","AGRLANDAREA","CROPLAND","THND_HA","A","1990",957.6,
"NLD","AGRLANDAREA","CROPLAND","THND_HA","A","1991",926.3,
"NLD","AGRLANDAREA","CROPLAND","THND_HA","A","1992",934.9,
"NLD","AGRLANDAREA","CROPLAND","THND_HA","A","1993",937.2,
"NLD","AGRLANDAREA","CROPLAND","THND_HA","A","1994",938.1,
"NLD","AGRLANDAREA","CROPLAND","THND_HA","A","1995",952.8,
"NLD","AGRLANDAREA","CROPLAND","THND_HA","A","1996",960.9,
"NLD","AGRLANDAREA","CROPLAND","THND_HA","A","1997",1005.5,
"NLD","AGRLANDAREA","CROPLAND","THND_HA","A","1998",964.6,
"NLD","AGRLANDAREA","CROPLAND","THND_HA","A","1999",1046.2,
"NLD","AGRLANDAREA","CROPLAND","THND_HA","A","2000",1056.2,
"NLD","AGRLANDAREA","CROPLAND","THND_HA","A","2001",1041.6,
"NLD","AGRLANDAREA","CROPLAND","THND_HA","A","2002",1048.3,
"NLD","AGRLANDAREA","CROPLAND","THND_HA","A","2003",1123.2,
"NLD","AGRLANDAREA","CROPLAND","THND_HA","A","2004",1153.1,
"NLD","AGRLANDAREA","CROPLAND","THND_HA","A","2005",1138.2,
"NLD","AGRLANDAREA","CROPLAND","THND_HA","A","2006",1094.2,
"NLD","AGRLANDAREA","CROPLAND","THND_HA","A","2007",1081.8,
"NLD","AGRLANDAREA","CROPLAND","THND_HA","A","2008",1095.2,
"NLD","AGRLANDAREA","CROPLAND","THND_HA","A","2009",1083.8,
"NLD","AGRLANDAREA","CROPLAND","THND_HA","A","2010",1053.13,
"NLD","AGRLANDAREA","CROPLAND","THND_HA","A","2011",1032.69,
"NLD","AGRLANDAREA","CROPLAND","THND_HA","A","2012",1037.3,
"NLD","AGRLANDAREA","CROPLAND","THND_HA","A","2013",1065.2,
"NLD","AGRLANDAREA","CROPLAND","THND_HA","A","2014",1072.2,
"NLD","AGRLANDAREA","CROPLAND","THND_HA","A","2015",1070.99,
"NLD","AGRLANDAREA","CROPLAND","THND_HA","A","2016",1066.38,
"NLD","AGRLANDAREA","CROPLAND","THND_HA","A","2017",1074.61,
